native_id,met_monitor_id,day,latitude,longitude,temp
KSMO,90,2014-05-25,34.01583,-118.45139,19.8
KSMO,90,2014-05-26,34.01583,-118.45139,20.2
KSMO,90,2014-05-27,34.01583,-118.45139,20.4
KSMO,90,2014-05-28,34.01583,-118.45139,20.8
KSMO,90,2014-05-29,34.01583,-118.45139,20.8
KSMO,90,2014-05-30,34.01583,-118.45139,20.2
KSMO,90,2014-05-31,34.01583,-118.45139,20.1
KSMO,90,2014-06-01,34.01583,-118.45139,19.8
KSMO,90,2014-06-02,34.01583,-118.45139,18.7
KSMO,90,2014-06-03,34.01583,-118.45139,19.6
KSMO,90,2014-06-04,34.01583,-118.45139,19.4
KSMO,90,2014-06-05,34.01583,-118.45139,18.9
KSMO,90,2014-06-06,34.01583,-118.45139,18.5
KSMO,90,2014-06-07,34.01583,-118.45139,18.3
KSMO,90,2014-06-08,34.01583,-118.45139,19.1
KSMO,90,2014-06-09,34.01583,-118.45139,18.2
KSMO,90,2014-06-10,34.01583,-118.45139,19.9
KSMO,90,2014-06-11,34.01583,-118.45139,19.9
KSMO,90,2014-06-12,34.01583,-118.45139,19.4
KSMO,90,2014-06-13,34.01583,-118.45139,19.1
KSMO,90,2014-06-14,34.01583,-118.45139,19.3
KSMO,90,2014-06-15,34.01583,-118.45139,19.7
KSMO,90,2014-06-16,34.01583,-118.45139,19.6
KSMO,90,2014-06-17,34.01583,-118.45139,19.3
KSMO,90,2014-06-18,34.01583,-118.45139,19.3
KSMO,90,2014-06-19,34.01583,-118.45139,19.6
KSMO,90,2014-06-20,34.01583,-118.45139,20.5
KSMO,90,2014-06-21,34.01583,-118.45139,20.9
KSMO,90,2014-06-22,34.01583,-118.45139,20.9
KSMO,90,2014-06-23,34.01583,-118.45139,21.0
KSMO,90,2014-06-24,34.01583,-118.45139,20.9
KSMO,90,2014-06-25,34.01583,-118.45139,20.8
KSMO,90,2014-06-26,34.01583,-118.45139,21.2
KSMO,90,2014-06-27,34.01583,-118.45139,22.0
KSMO,90,2014-06-28,34.01583,-118.45139,21.6
KSMO,90,2014-06-29,34.01583,-118.45139,22.1
KSMO,90,2014-06-30,34.01583,-118.45139,21.8
KSMO,90,2014-07-01,34.01583,-118.45139,20.9
KSMO,90,2014-07-02,34.01583,-118.45139,21.2
KSMO,90,2014-07-03,34.01583,-118.45139,22.1
KSMO,90,2014-07-04,34.01583,-118.45139,22.2
KSMO,90,2014-07-05,34.01583,-118.45139,23.8
KSMO,90,2014-07-06,34.01583,-118.45139,23.3
KSMO,90,2014-07-07,34.01583,-118.45139,22.9
KSMO,90,2014-07-08,34.01583,-118.45139,22.5
KSMO,90,2014-07-09,34.01583,-118.45139,22.2
KSMO,90,2014-07-10,34.01583,-118.45139,22.1
KSMO,90,2014-07-11,34.01583,-118.45139,21.5
KSMO,90,2014-07-12,34.01583,-118.45139,21.7
KSMO,90,2014-07-13,34.01583,-118.45139,22.5
KSMO,90,2014-07-14,34.01583,-118.45139,22.3
KSMO,90,2014-07-15,34.01583,-118.45139,22.0
KSMO,90,2014-07-16,34.01583,-118.45139,21.7
KSMO,90,2014-07-17,34.01583,-118.45139,21.3
KSMO,90,2014-07-18,34.01583,-118.45139,21.2
KSMO,90,2014-07-19,34.01583,-118.45139,20.9
KSMO,90,2014-07-20,34.01583,-118.45139,21.6
KSMO,90,2014-07-21,34.01583,-118.45139,21.7
KSMO,90,2014-07-22,34.01583,-118.45139,22.7
KSMO,90,2014-07-23,34.01583,-118.45139,23.3
KSMO,90,2014-07-24,34.01583,-118.45139,23.4
KSMO,90,2014-07-25,34.01583,-118.45139,23.1
KSMO,90,2014-07-26,34.01583,-118.45139,
KSMO,90,2014-07-27,34.01583,-118.45139,
KSMO,90,2014-07-28,34.01583,-118.45139,22.9
KSMO,90,2014-07-29,34.01583,-118.45139,22.0
KSMO,90,2014-07-30,34.01583,-118.45139,22.5
KSMO,90,2014-07-31,34.01583,-118.45139,21.5
KSMO,90,2014-08-01,34.01583,-118.45139,21.0
KSMO,90,2014-08-02,34.01583,-118.45139,21.4
KSMO,90,2014-08-03,34.01583,-118.45139,22.8
KSMO,90,2014-08-04,34.01583,-118.45139,21.9
KSMO,90,2014-08-05,34.01583,-118.45139,19.6
KSMO,90,2014-08-06,34.01583,-118.45139,19.6
KSMO,90,2014-08-07,34.01583,-118.45139,20.8
KSMO,90,2014-08-08,34.01583,-118.45139,21.3
KSMO,90,2014-08-09,34.01583,-118.45139,21.1
KSMO,90,2014-08-10,34.01583,-118.45139,21.0
KSMO,90,2014-08-11,34.01583,-118.45139,20.8
KSMO,90,2014-08-12,34.01583,-118.45139,21.0
KSMO,90,2014-08-13,34.01583,-118.45139,20.7
KSMO,90,2014-08-14,34.01583,-118.45139,21.1
KSMO,90,2014-08-15,34.01583,-118.45139,20.7
KSMO,90,2014-08-16,34.01583,-118.45139,22.0
KSMO,90,2014-08-17,34.01583,-118.45139,21.7
KSMO,90,2014-08-18,34.01583,-118.45139,21.3
KSMO,90,2014-08-19,34.01583,-118.45139,21.8
KSMO,90,2014-08-20,34.01583,-118.45139,22.0
KSMO,90,2014-08-21,34.01583,-118.45139,21.1
KSMO,90,2014-08-22,34.01583,-118.45139,21.2
KSMO,90,2014-08-23,34.01583,-118.45139,21.5
KSMO,90,2014-08-24,34.01583,-118.45139,
KSMO,90,2014-08-25,34.01583,-118.45139,
KSMO,90,2014-08-26,34.01583,-118.45139,21.5
KSMO,90,2014-08-27,34.01583,-118.45139,23.9
KSMO,90,2014-08-28,34.01583,-118.45139,24.4
KSMO,90,2014-08-29,34.01583,-118.45139,21.9
KSMO,90,2014-08-30,34.01583,-118.45139,22.1
KSMO,90,2014-08-31,34.01583,-118.45139,23.1
KSMO,90,2014-09-01,34.01583,-118.45139,23.4
KSMO,90,2014-09-02,34.01583,-118.45139,22.4
KSMO,90,2014-09-03,34.01583,-118.45139,22.1
KSMO,90,2014-09-04,34.01583,-118.45139,21.5
KSMO,90,2014-09-05,34.01583,-118.45139,21.4
KSMO,90,2014-09-06,34.01583,-118.45139,22.2
KSMO,90,2014-09-07,34.01583,-118.45139,23.7
KSMO,90,2014-09-08,34.01583,-118.45139,24.5
KSMO,90,2014-09-09,34.01583,-118.45139,23.3
KSMO,90,2014-09-10,34.01583,-118.45139,21.9
KSMO,90,2014-09-11,34.01583,-118.45139,23.3
KSMO,90,2014-09-12,34.01583,-118.45139,23.2
KSMO,90,2014-09-13,34.01583,-118.45139,23.7
KSMO,90,2014-09-14,34.01583,-118.45139,25.4
KSMO,90,2014-09-15,34.01583,-118.45139,26.9
KSMO,90,2014-09-16,34.01583,-118.45139,27.3
KSMO,90,2014-09-17,34.01583,-118.45139,26.2
KSMO,90,2014-09-18,34.01583,-118.45139,21.9
KSMO,90,2014-09-19,34.01583,-118.45139,21.5
KSMO,90,2014-09-20,34.01583,-118.45139,21.1
KSMO,90,2014-09-21,34.01583,-118.45139,20.6
KSMO,90,2014-09-22,34.01583,-118.45139,20.2
KSMO,90,2014-09-23,34.01583,-118.45139,20.4
KSMO,90,2014-09-24,34.01583,-118.45139,21.4
KSMO,90,2014-09-25,34.01583,-118.45139,22.5
KSMO,90,2014-09-26,34.01583,-118.45139,20.9
KSMO,90,2014-09-27,34.01583,-118.45139,19.8
KSMO,90,2014-09-28,34.01583,-118.45139,20.3
KSMO,90,2014-09-29,34.01583,-118.45139,20.0
KSMO,90,2014-09-30,34.01583,-118.45139,21.0
KSMO,90,2014-10-01,34.01583,-118.45139,20.5
KSMO,90,2014-10-02,34.01583,-118.45139,25.3
KSMO,90,2014-10-03,34.01583,-118.45139,26.2
KSMO,90,2014-10-04,34.01583,-118.45139,25.4
KSMO,90,2014-10-05,34.01583,-118.45139,23.3
KSMO,90,2014-10-06,34.01583,-118.45139,22.5
KSMO,90,2014-10-07,34.01583,-118.45139,22.6
KSMO,90,2014-10-08,34.01583,-118.45139,21.1
KSMO,90,2014-10-09,34.01583,-118.45139,21.3
KSMO,90,2014-10-10,34.01583,-118.45139,20.6
KSMO,90,2014-10-11,34.01583,-118.45139,20.5
KSMO,90,2014-10-12,34.01583,-118.45139,21.1
KSMO,90,2014-10-13,34.01583,-118.45139,20.7
KSMO,90,2014-10-14,34.01583,-118.45139,20.1
KSMO,90,2014-10-15,34.01583,-118.45139,20.1
KSMO,90,2014-10-16,34.01583,-118.45139,19.7
KSMO,90,2014-10-17,34.01583,-118.45139,19.5
KSMO,90,2014-10-18,34.01583,-118.45139,19.6
KSMO,90,2014-10-19,34.01583,-118.45139,19.7
KSMO,90,2014-10-20,34.01583,-118.45139,20.4
KSMO,90,2014-10-21,34.01583,-118.45139,19.8
KSMO,90,2014-10-22,34.01583,-118.45139,20.1
KSMO,90,2014-10-23,34.01583,-118.45139,20.5
KSMO,90,2014-10-24,34.01583,-118.45139,20.9
KSMO,90,2014-10-25,34.01583,-118.45139,19.9
KSMO,90,2014-10-26,34.01583,-118.45139,19.2
KSMO,90,2014-10-27,34.01583,-118.45139,19.2
KSMO,90,2014-10-28,34.01583,-118.45139,19.0
KSMO,90,2014-10-29,34.01583,-118.45139,19.9
KSMO,90,2014-10-30,34.01583,-118.45139,19.2
KSMO,90,2014-10-31,34.01583,-118.45139,18.7
KSMO,90,2014-11-01,34.01583,-118.45139,16.1
KSMO,90,2014-11-02,34.01583,-118.45139,15.8
KSMO,90,2014-11-03,34.01583,-118.45139,18.2
KSMO,90,2014-11-04,34.01583,-118.45139,18.3
KSMO,90,2014-11-05,34.01583,-118.45139,20.6
KSMO,90,2014-11-06,34.01583,-118.45139,22.8
KSMO,90,2014-11-07,34.01583,-118.45139,22.3
KSMO,90,2014-11-08,34.01583,-118.45139,20.8
KSMO,90,2014-11-09,34.01583,-118.45139,17.9
KSMO,90,2014-11-10,34.01583,-118.45139,18.1
KSMO,90,2014-11-11,34.01583,-118.45139,18.2
KSMO,90,2014-11-12,34.01583,-118.45139,17.6
KSMO,90,2014-11-13,34.01583,-118.45139,16.6
KSMO,90,2014-11-14,34.01583,-118.45139,18.1
KSMO,90,2014-11-15,34.01583,-118.45139,17.6
KSMO,90,2014-11-16,34.01583,-118.45139,18.6
KSMO,90,2014-11-17,34.01583,-118.45139,19.3
KSMO,90,2014-11-18,34.01583,-118.45139,17.9
KSMO,90,2014-11-19,34.01583,-118.45139,16.9
KSMO,90,2014-11-20,34.01583,-118.45139,16.3
KSMO,90,2014-11-21,34.01583,-118.45139,17.4
KSMO,90,2014-11-22,34.01583,-118.45139,16.5
KSMO,90,2014-11-23,34.01583,-118.45139,21.0
KSMO,90,2014-11-24,34.01583,-118.45139,20.0
KSMO,90,2014-11-25,34.01583,-118.45139,18.6
KSMO,90,2014-11-26,34.01583,-118.45139,18.1
KSMO,90,2014-11-27,34.01583,-118.45139,21.2
KSMO,90,2014-11-28,34.01583,-118.45139,17.8
KSMO,90,2014-11-29,34.01583,-118.45139,16.3
KSMO,90,2014-11-30,34.01583,-118.45139,17.1
KSMO,90,2014-12-01,34.01583,-118.45139,17.3
KSMO,90,2014-12-02,34.01583,-118.45139,15.9
KSMO,90,2014-12-03,34.01583,-118.45139,17.6
KSMO,90,2014-12-04,34.01583,-118.45139,17.2
KSMO,90,2014-12-05,34.01583,-118.45139,16.7
KSMO,90,2014-12-06,34.01583,-118.45139,16.5
KSMO,90,2014-12-07,34.01583,-118.45139,17.7
KSMO,90,2014-12-08,34.01583,-118.45139,18.4
KSMO,90,2014-12-09,34.01583,-118.45139,17.4
KSMO,90,2014-12-10,34.01583,-118.45139,16.2
KSMO,90,2014-12-11,34.01583,-118.45139,17.5
KSMO,90,2014-12-12,34.01583,-118.45139,14.7
KSMO,90,2014-12-13,34.01583,-118.45139,13.6
KSMO,90,2014-12-14,34.01583,-118.45139,13.4
KSMO,90,2014-12-15,34.01583,-118.45139,13.8
KSMO,90,2014-12-16,34.01583,-118.45139,13.8
KSMO,90,2014-12-17,34.01583,-118.45139,14.3
KSMO,90,2014-12-18,34.01583,-118.45139,12.9
KSMO,90,2014-12-19,34.01583,-118.45139,13.8
KSMO,90,2014-12-20,34.01583,-118.45139,13.8
KSMO,90,2014-12-21,34.01583,-118.45139,14.9
KSMO,90,2014-12-22,34.01583,-118.45139,15.2
KSMO,90,2014-12-23,34.01583,-118.45139,17.9
KSMO,90,2014-12-24,34.01583,-118.45139,17.6
KSMO,90,2014-12-25,34.01583,-118.45139,14.7
KSMO,90,2014-12-26,34.01583,-118.45139,13.2
KSMO,90,2014-12-27,34.01583,-118.45139,11.5
KSMO,90,2014-12-28,34.01583,-118.45139,10.9
KSMO,90,2014-12-29,34.01583,-118.45139,10.9
KSMO,90,2014-12-30,34.01583,-118.45139,10.7
KSMO,90,2014-12-31,34.01583,-118.45139,10.5
KSMO,90,2015-01-01,34.01583,-118.45139,9.2
KSMO,90,2015-01-02,34.01583,-118.45139,9.7
KSMO,90,2015-01-03,34.01583,-118.45139,10.6
KSMO,90,2015-01-04,34.01583,-118.45139,11.9
KSMO,90,2015-01-05,34.01583,-118.45139,19.0
KSMO,90,2015-01-06,34.01583,-118.45139,21.1
KSMO,90,2015-01-07,34.01583,-118.45139,17.9
KSMO,90,2015-01-08,34.01583,-118.45139,16.0
KSMO,90,2015-01-09,34.01583,-118.45139,16.1
KSMO,90,2015-01-10,34.01583,-118.45139,14.0
KSMO,90,2015-01-11,34.01583,-118.45139,14.6
KSMO,90,2015-01-12,34.01583,-118.45139,14.6
KSMO,90,2015-01-13,34.01583,-118.45139,14.6
KSMO,90,2015-01-14,34.01583,-118.45139,15.1
KSMO,90,2015-01-15,34.01583,-118.45139,16.7
KSMO,90,2015-01-16,34.01583,-118.45139,16.5
KSMO,90,2015-01-17,34.01583,-118.45139,16.2
KSMO,90,2015-01-18,34.01583,-118.45139,15.6
KSMO,90,2015-01-19,34.01583,-118.45139,14.4
KSMO,90,2015-01-20,34.01583,-118.45139,14.0
KSMO,90,2015-01-21,34.01583,-118.45139,15.3
KSMO,90,2015-01-22,34.01583,-118.45139,16.1
KSMO,90,2015-01-23,34.01583,-118.45139,16.8
KSMO,90,2015-01-24,34.01583,-118.45139,19.4
KSMO,90,2015-01-25,34.01583,-118.45139,19.1
KSMO,90,2015-01-26,34.01583,-118.45139,18.9
KSMO,90,2015-01-27,34.01583,-118.45139,16.6
KSMO,90,2015-01-28,34.01583,-118.45139,17.6
KSMO,90,2015-01-29,34.01583,-118.45139,19.3
KSMO,90,2015-01-30,34.01583,-118.45139,17.9
KSMO,90,2015-01-31,34.01583,-118.45139,15.9
KSMO,90,2015-02-01,34.01583,-118.45139,15.8
KSMO,90,2015-02-02,34.01583,-118.45139,16.0
KSMO,90,2015-02-03,34.01583,-118.45139,14.0
KSMO,90,2015-02-04,34.01583,-118.45139,15.0
KSMO,90,2015-02-05,34.01583,-118.45139,15.2
KSMO,90,2015-02-06,34.01583,-118.45139,15.2
KSMO,90,2015-02-07,34.01583,-118.45139,15.5
KSMO,90,2015-02-08,34.01583,-118.45139,18.0
KSMO,90,2015-02-09,34.01583,-118.45139,16.8
KSMO,90,2015-02-10,34.01583,-118.45139,17.7
KSMO,90,2015-02-11,34.01583,-118.45139,21.5
KSMO,90,2015-02-12,34.01583,-118.45139,22.2
KSMO,90,2015-02-13,34.01583,-118.45139,21.4
KSMO,90,2015-02-14,34.01583,-118.45139,20.7
KSMO,90,2015-02-15,34.01583,-118.45139,17.3
KSMO,90,2015-02-16,34.01583,-118.45139,15.6
KSMO,90,2015-02-17,34.01583,-118.45139,16.4
KSMO,90,2015-02-18,34.01583,-118.45139,16.3
KSMO,90,2015-02-19,34.01583,-118.45139,15.8
KSMO,90,2015-02-20,34.01583,-118.45139,16.1
KSMO,90,2015-02-21,34.01583,-118.45139,16.3
KSMO,90,2015-02-22,34.01583,-118.45139,14.8
KSMO,90,2015-02-23,34.01583,-118.45139,13.7
KSMO,90,2015-02-24,34.01583,-118.45139,16.1
KSMO,90,2015-02-25,34.01583,-118.45139,15.0
KSMO,90,2015-02-26,34.01583,-118.45139,14.5
KSMO,90,2015-02-27,34.01583,-118.45139,15.2
KSMO,90,2015-02-28,34.01583,-118.45139,14.7
KSMO,90,2015-03-01,34.01583,-118.45139,12.6
KSMO,90,2015-03-02,34.01583,-118.45139,12.7
KSMO,90,2015-03-03,34.01583,-118.45139,13.7
KSMO,90,2015-03-04,34.01583,-118.45139,15.0
KSMO,90,2015-03-05,34.01583,-118.45139,17.2
KSMO,90,2015-03-06,34.01583,-118.45139,19.5
KSMO,90,2015-03-07,34.01583,-118.45139,20.2
KSMO,90,2015-03-08,34.01583,-118.45139,17.0
KSMO,90,2015-03-09,34.01583,-118.45139,16.0
KSMO,90,2015-03-10,34.01583,-118.45139,16.7
KSMO,90,2015-03-11,34.01583,-118.45139,18.4
KSMO,90,2015-03-12,34.01583,-118.45139,22.3
KSMO,90,2015-03-13,34.01583,-118.45139,24.7
KSMO,90,2015-03-14,34.01583,-118.45139,25.2
KSMO,90,2015-03-15,34.01583,-118.45139,25.7
KSMO,90,2015-03-16,34.01583,-118.45139,23.6
KSMO,90,2015-03-17,34.01583,-118.45139,20.2
KSMO,90,2015-03-18,34.01583,-118.45139,18.5
KSMO,90,2015-03-19,34.01583,-118.45139,17.7
KSMO,90,2015-03-20,34.01583,-118.45139,18.1
KSMO,90,2015-03-21,34.01583,-118.45139,18.0
KSMO,90,2015-03-22,34.01583,-118.45139,17.2
KSMO,90,2015-03-23,34.01583,-118.45139,17.2
KSMO,90,2015-03-24,34.01583,-118.45139,18.6
KSMO,90,2015-03-25,34.01583,-118.45139,19.8
KSMO,90,2015-03-26,34.01583,-118.45139,22.7
KSMO,90,2015-03-27,34.01583,-118.45139,21.2
KSMO,90,2015-03-28,34.01583,-118.45139,17.9
KSMO,90,2015-03-29,34.01583,-118.45139,17.0
KSMO,90,2015-03-30,34.01583,-118.45139,16.5
KSMO,90,2015-03-31,34.01583,-118.45139,16.7
KSMO,90,2015-04-01,34.01583,-118.45139,17.1
KSMO,90,2015-04-02,34.01583,-118.45139,17.1
KSMO,90,2015-04-03,34.01583,-118.45139,21.3
KSMO,90,2015-04-04,34.01583,-118.45139,20.3
KSMO,90,2015-04-05,34.01583,-118.45139,16.6
KSMO,90,2015-04-06,34.01583,-118.45139,14.6
KSMO,90,2015-04-07,34.01583,-118.45139,13.7
KSMO,90,2015-04-08,34.01583,-118.45139,14.8
KSMO,90,2015-04-09,34.01583,-118.45139,16.1
KSMO,90,2015-04-10,34.01583,-118.45139,15.3
KSMO,90,2015-04-11,34.01583,-118.45139,16.1
KSMO,90,2015-04-12,34.01583,-118.45139,17.2
KSMO,90,2015-04-13,34.01583,-118.45139,16.9
KSMO,90,2015-04-14,34.01583,-118.45139,17.2
KSMO,90,2015-04-15,34.01583,-118.45139,18.6
KSMO,90,2015-04-16,34.01583,-118.45139,20.0
KSMO,90,2015-04-17,34.01583,-118.45139,18.8
KSMO,90,2015-04-18,34.01583,-118.45139,18.0
KVNY,92,2013-04-01,34.20972,-118.48917,15.1
KVNY,92,2013-04-02,34.20972,-118.48917,16.6
KVNY,92,2013-04-03,34.20972,-118.48917,19.1
KVNY,92,2013-04-04,34.20972,-118.48917,17.7
KVNY,92,2013-04-05,34.20972,-118.48917,17.6
KVNY,92,2013-04-06,34.20972,-118.48917,17.6
KVNY,92,2013-04-07,34.20972,-118.48917,19.8
KVNY,92,2013-04-08,34.20972,-118.48917,16.0
KVNY,92,2013-04-09,34.20972,-118.48917,18.2
KVNY,92,2013-04-10,34.20972,-118.48917,22.1
KVNY,92,2013-04-11,34.20972,-118.48917,18.1
KVNY,92,2013-04-12,34.20972,-118.48917,17.8
KVNY,92,2013-04-13,34.20972,-118.48917,14.7
KVNY,92,2013-04-14,34.20972,-118.48917,14.7
KVNY,92,2013-04-15,34.20972,-118.48917,14.7
KVNY,92,2013-04-16,34.20972,-118.48917,15.0
KVNY,92,2013-04-17,34.20972,-118.48917,17.3
KVNY,92,2013-04-18,34.20972,-118.48917,19.9
KVNY,92,2013-04-19,34.20972,-118.48917,21.1
KVNY,92,2013-04-20,34.20972,-118.48917,24.4
KVNY,92,2013-04-21,34.20972,-118.48917,21.6
KVNY,92,2013-04-22,34.20972,-118.48917,17.9
KVNY,92,2013-04-23,34.20972,-118.48917,18.3
KVNY,92,2013-04-24,34.20972,-118.48917,15.1
KVNY,92,2013-04-25,34.20972,-118.48917,17.5
KVNY,92,2013-04-26,34.20972,-118.48917,19.0
KVNY,92,2013-04-27,34.20972,-118.48917,21.5
KVNY,92,2013-04-28,34.20972,-118.48917,20.3
KVNY,92,2013-04-29,34.20972,-118.48917,19.0
KVNY,92,2013-04-30,34.20972,-118.48917,16.4
KVNY,92,2013-05-01,34.20972,-118.48917,20.1
KVNY,92,2013-05-02,34.20972,-118.48917,25.0
KVNY,92,2013-05-03,34.20972,-118.48917,26.3
KVNY,92,2013-05-04,34.20972,-118.48917,19.1
KVNY,92,2013-05-05,34.20972,-118.48917,16.0
KVNY,92,2013-05-06,34.20972,-118.48917,15.8
KVNY,92,2013-05-07,34.20972,-118.48917,16.5
KVNY,92,2013-05-08,34.20972,-118.48917,17.6
KVNY,92,2013-05-09,34.20972,-118.48917,17.9
KVNY,92,2013-05-10,34.20972,-118.48917,21.3
KVNY,92,2013-05-11,34.20972,-118.48917,25.5
KVNY,92,2013-05-12,34.20972,-118.48917,28.8
KVNY,92,2013-05-13,34.20972,-118.48917,30.2
KVNY,92,2013-05-14,34.20972,-118.48917,22.8
KVNY,92,2013-05-15,34.20972,-118.48917,19.5
KVNY,92,2013-05-16,34.20972,-118.48917,18.4
KVNY,92,2013-05-17,34.20972,-118.48917,19.1
KVNY,92,2013-05-18,34.20972,-118.48917,19.3
KVNY,92,2013-05-19,34.20972,-118.48917,20.5
KVNY,92,2013-05-20,34.20972,-118.48917,23.7
KVNY,92,2013-05-21,34.20972,-118.48917,21.1
KVNY,92,2013-05-22,34.20972,-118.48917,19.6
KVNY,92,2013-05-23,34.20972,-118.48917,18.7
KVNY,92,2013-05-24,34.20972,-118.48917,18.7
KVNY,92,2013-05-25,34.20972,-118.48917,18.2
KVNY,92,2013-05-26,34.20972,-118.48917,18.5
KVNY,92,2013-05-27,34.20972,-118.48917,19.4
KVNY,92,2013-05-28,34.20972,-118.48917,22.9
KVNY,92,2013-05-29,34.20972,-118.48917,25.6
KVNY,92,2013-05-30,34.20972,-118.48917,22.3
KVNY,92,2013-05-31,34.20972,-118.48917,22.3
KVNY,92,2013-06-01,34.20972,-118.48917,23.8
KVNY,92,2013-06-02,34.20972,-118.48917,20.6
KVNY,92,2013-06-03,34.20972,-118.48917,19.6
KVNY,92,2013-06-04,34.20972,-118.48917,19.7
KVNY,92,2013-06-05,34.20972,-118.48917,19.3
KVNY,92,2013-06-06,34.20972,-118.48917,19.1
KVNY,92,2013-06-07,34.20972,-118.48917,19.3
KVNY,92,2013-06-08,34.20972,-118.48917,19.7
KVNY,92,2013-06-09,34.20972,-118.48917,19.6
KVNY,92,2013-06-10,34.20972,-118.48917,20.4
KVNY,92,2013-06-11,34.20972,-118.48917,23.0
KVNY,92,2013-06-12,34.20972,-118.48917,19.8
KVNY,92,2013-06-13,34.20972,-118.48917,20.9
KVNY,92,2013-06-14,34.20972,-118.48917,20.6
KVNY,92,2013-06-15,34.20972,-118.48917,20.4
KVNY,92,2013-06-16,34.20972,-118.48917,20.6
KVNY,92,2013-06-17,34.20972,-118.48917,22.0
KVNY,92,2013-06-18,34.20972,-118.48917,22.2
KVNY,92,2013-06-19,34.20972,-118.48917,23.1
KVNY,92,2013-06-20,34.20972,-118.48917,23.7
KVNY,92,2013-06-21,34.20972,-118.48917,23.1
KVNY,92,2013-06-22,34.20972,-118.48917,22.1
KVNY,92,2013-06-23,34.20972,-118.48917,20.0
KVNY,92,2013-06-24,34.20972,-118.48917,19.5
KVNY,92,2013-06-25,34.20972,-118.48917,21.6
KVNY,92,2013-06-26,34.20972,-118.48917,26.2
KVNY,92,2013-06-27,34.20972,-118.48917,28.6
KVNY,92,2013-06-28,34.20972,-118.48917,29.1
KVNY,92,2013-06-29,34.20972,-118.48917,30.6
KVNY,92,2013-06-30,34.20972,-118.48917,29.0
KVNY,92,2013-07-01,34.20972,-118.48917,28.5
KVNY,92,2013-07-02,34.20972,-118.48917,26.7
KVNY,92,2013-07-03,34.20972,-118.48917,25.8
KVNY,92,2013-07-04,34.20972,-118.48917,25.2
KVNY,92,2013-07-05,34.20972,-118.48917,23.1
KVNY,92,2013-07-06,34.20972,-118.48917,23.3
KVNY,92,2013-07-07,34.20972,-118.48917,24.7
KVNY,92,2013-07-08,34.20972,-118.48917,28.2
KVNY,92,2013-07-09,34.20972,-118.48917,28.2
KVNY,92,2013-07-10,34.20972,-118.48917,24.7
KVNY,92,2013-07-11,34.20972,-118.48917,23.1
KVNY,92,2013-07-12,34.20972,-118.48917,25.0
KVNY,92,2013-07-13,34.20972,-118.48917,24.8
KVNY,92,2013-07-14,34.20972,-118.48917,25.1
KVNY,92,2013-07-15,34.20972,-118.48917,26.0
KVNY,92,2013-07-16,34.20972,-118.48917,24.7
KVNY,92,2013-07-17,34.20972,-118.48917,26.1
KVNY,92,2013-07-18,34.20972,-118.48917,25.0
KVNY,92,2013-07-19,34.20972,-118.48917,24.4
KVNY,92,2013-07-20,34.20972,-118.48917,22.2
KVNY,92,2013-07-21,34.20972,-118.48917,22.5
KVNY,92,2013-07-22,34.20972,-118.48917,25.3
KVNY,92,2013-07-23,34.20972,-118.48917,24.9
KVNY,92,2013-07-24,34.20972,-118.48917,23.8
KVNY,92,2013-07-25,34.20972,-118.48917,23.8
KVNY,92,2013-07-26,34.20972,-118.48917,24.3
KVNY,92,2013-07-27,34.20972,-118.48917,24.3
KVNY,92,2013-07-28,34.20972,-118.48917,20.3
KVNY,92,2013-07-29,34.20972,-118.48917,22.0
KVNY,92,2013-07-30,34.20972,-118.48917,21.4
KVNY,92,2013-07-31,34.20972,-118.48917,19.4
KVNY,92,2013-08-01,34.20972,-118.48917,20.3
KVNY,92,2013-08-02,34.20972,-118.48917,21.3
KVNY,92,2013-08-03,34.20972,-118.48917,21.5
KVNY,92,2013-08-04,34.20972,-118.48917,21.7
KVNY,92,2013-08-05,34.20972,-118.48917,22.1
KVNY,92,2013-08-06,34.20972,-118.48917,21.7
KVNY,92,2013-08-07,34.20972,-118.48917,21.0
KVNY,92,2013-08-08,34.20972,-118.48917,21.9
KVNY,92,2013-08-09,34.20972,-118.48917,21.1
KVNY,92,2013-08-10,34.20972,-118.48917,20.7
KVNY,92,2013-08-11,34.20972,-118.48917,21.9
KVNY,92,2013-08-12,34.20972,-118.48917,22.2
KVNY,92,2013-08-13,34.20972,-118.48917,23.5
KVNY,92,2013-08-14,34.20972,-118.48917,23.9
KVNY,92,2013-08-15,34.20972,-118.48917,25.3
KVNY,92,2013-08-16,34.20972,-118.48917,26.8
KVNY,92,2013-08-17,34.20972,-118.48917,27.1
KVNY,92,2013-08-18,34.20972,-118.48917,25.0
KVNY,92,2013-08-19,34.20972,-118.48917,23.9
KVNY,92,2013-08-20,34.20972,-118.48917,24.9
KVNY,92,2013-08-21,34.20972,-118.48917,27.0
KVNY,92,2013-08-22,34.20972,-118.48917,27.8
KVNY,92,2013-08-23,34.20972,-118.48917,26.5
KVNY,92,2013-08-24,34.20972,-118.48917,25.4
KVNY,92,2013-08-25,34.20972,-118.48917,25.8
KVNY,92,2013-08-26,34.20972,-118.48917,27.7
KVNY,92,2013-08-27,34.20972,-118.48917,29.0
KVNY,92,2013-08-28,34.20972,-118.48917,29.4
KVNY,92,2013-08-29,34.20972,-118.48917,31.0
KVNY,92,2013-08-30,34.20972,-118.48917,30.4
KVNY,92,2013-08-31,34.20972,-118.48917,30.0
